CUST_ID,DATE,PRODUCT_ID,ORDER_ID,PRICE,DISCOUNT,COUNT
14,04/16/2016,37,262,547,382,47
14,04/16/2016,26,262,555,172,41
14,04/16/2016,46,262,507,10,33
32,04/16/2016,21,263,14,0,289
32,04/16/2016,25,263,6,3,423
32,04/16/2016,22,263,18,16,127
32,04/16/2016,46,263,625,106,10
32,04/16/2016,25,263,5,0,314
32,04/16/2016,5,263,18,5,166
32,04/16/2016,5,263,19,6,182
30,04/17/2016,16,264,12,8,6
30,04/17/2016,35,264,9,1,44
30,04/17/2016,20,264,825,709,1
30,04/17/2016,0,264,5,1,98
30,04/17/2016,1,264,8,3,293
30,04/17/2016,16,264,14,4,447
30,04/17/2016,45,264,6,1,190
30,04/17/2016,44,264,10,1,225
30,04/17/2016,36,264,18,10,464
30,04/17/2016,26,264,855,367,31
30,04/17/2016,32,264,9,5,392
30,04/17/2016,37,264,562,129,25
30,04/17/2016,26,265,883,467,24
30,04/17/2016,41,265,5,3,712
30,04/17/2016,34,265,19,3,289
30,04/17/2016,8,265,17,2,448
30,04/17/2016,5,265,18,1,240
30,04/17/2016,8,265,11,8,104
30,04/17/2016,11,265,832,474,23
30,04/17/2016,31,265,755,90,10
30,04/17/2016,15,265,7,1,984
30,04/17/2016,28,265,8,5,657
30,04/17/2016,32,265,8,0,393
30,04/17/2016,42,265,9,0,127
30,04/17/2016,6,265,5,1,838
1,04/17/2016,2,266,11,1,382
1,04/17/2016,31,266,836,710,14
1,04/17/2016,37,266,866,60,37
1,04/17/2016,34,266,13,6,137
1,04/17/2016,8,266,10,3,312
1,04/17/2016,45,266,5,0,255
1,04/17/2016,21,266,13,12,258
1,04/17/2016,11,266,600,504,28
1,04/17/2016,43,266,576,472,34
1,04/17/2016,28,266,8,5,722
1,04/17/2016,0,266,7,2,377
1,04/17/2016,39,266,7,1,505
1,04/17/2016,29,266,5,4,689
1,04/17/2016,44,266,18,17,425
1,04/17/2016,40,266,8,0,446
1,04/17/2016,35,266,5,1,541
31,04/17/2016,28,267,6,0,189
31,04/17/2016,1,267,5,0,553
31,04/17/2016,40,267,5,4,374
31,04/17/2016,2,267,16,6,136
17,04/18/2016,19,268,9,5,538
17,04/18/2016,28,268,9,3,794
17,04/18/2016,16,268,13,5,64
17,04/18/2016,32,268,6,1,681
17,04/18/2016,2,268,13,3,377
17,04/18/2016,2,268,10,5,355
17,04/18/2016,9,268,15,1,432
17,04/18/2016,45,268,9,3,527
17,04/18/2016,46,268,842,698,32
17,04/18/2016,45,268,6,3,109
17,04/18/2016,21,268,18,8,113
17,04/18/2016,21,268,10,4,476
17,04/18/2016,13,268,703,161,13
17,04/18/2016,32,268,7,4,394
17,04/18/2016,28,268,6,0,810
17,04/18/2016,45,268,9,1,156
17,04/18/2016,0,268,5,2,631
17,04/18/2016,29,268,7,3,953
17,04/18/2016,13,268,863,509,29
17,04/18/2016,43,268,729,65,7
33,04/18/2016,14,269,14,0,60
33,04/18/2016,38,269,7,3,763
33,04/18/2016,15,269,6,4,483
33,04/18/2016,30,269,701,518,10
10,04/18/2016,37,270,724,231,33
10,04/18/2016,35,270,9,7,823
10,04/18/2016,40,270,9,0,972
10,04/18/2016,46,270,991,59,5
10,04/18/2016,44,270,19,16,92
10,04/18/2016,16,270,16,0,106
25,04/18/2016,36,271,12,0,228
25,04/18/2016,46,271,554,33,13
25,04/18/2016,37,271,674,458,11
25,04/18/2016,36,271,18,1,377
25,04/18/2016,3,271,983,609,32
25,04/18/2016,2,271,12,0,468
36,04/18/2016,8,272,19,3,322
36,04/18/2016,7,272,15,12,262
36,04/18/2016,32,272,8,0,910
36,04/18/2016,22,272,10,1,102
36,04/18/2016,26,272,979,401,24
36,04/18/2016,12,272,17,15,32
36,04/18/2016,41,272,5,0,303
36,04/18/2016,34,272,18,6,163
36,04/18/2016,13,272,705,0,2
36,04/18/2016,44,272,16,8,162
36,04/18/2016,31,272,683,669,40
36,04/18/2016,38,272,9,5,546
36,04/18/2016,29,272,5,1,557
36,04/18/2016,16,272,18,3,425
36,04/18/2016,18,272,8,4,514
36,04/18/2016,13,272,823,139,46
36,04/18/2016,34,272,11,4,337
36,04/18/2016,16,272,14,7,73
36,04/18/2016,31,272,625,56,3
15,04/18/2016,9,273,19,18,325
15,04/18/2016,5,273,12,1,33
15,04/18/2016,7,273,11,7,34
15,04/18/2016,18,273,5,3,892
15,04/18/2016,22,273,18,1,339
15,04/18/2016,24,273,956,162,17
15,04/18/2016,46,273,557,122,13
15,04/18/2016,44,273,12,4,289
15,04/18/2016,33,273,9,2,421
15,04/18/2016,15,273,8,6,959
15,04/18/2016,39,273,6,5,900
15,04/18/2016,43,273,823,57,29
27,04/18/2016,24,274,776,426,2
27,04/18/2016,21,274,16,4,434
27,04/18/2016,46,274,818,229,45
27,04/18/2016,43,274,650,91,17
27,04/18/2016,8,274,17,10,371
27,04/18/2016,44,274,12,8,202
27,04/18/2016,23,274,653,124,14
27,04/18/2016,11,274,645,58,32
27,04/18/2016,18,274,9,8,892
27,04/18/2016,20,274,772,463,18
27,04/18/2016,6,274,9,1,213
27,04/18/2016,19,274,8,5,922
18,04/18/2016,44,275,12,1,185
18,04/18/2016,3,275,913,356,1
7,04/18/2016,34,276,18,0,342
7,04/18/2016,14,276,17,6,182
7,04/18/2016,45,276,5,1,224
7,04/18/2016,37,276,742,14,22
7,04/18/2016,27,276,7,2,699
7,04/18/2016,3,276,699,335,43
7,04/18/2016,7,276,15,0,315
7,04/18/2016,39,276,8,1,297
7,04/18/2016,41,276,8,4,487
7,04/18/2016,29,276,9,2,549
7,04/18/2016,18,276,7,3,184
7,04/18/2016,30,276,568,391,5
13,04/19/2016,40,277,8,2,777
13,04/19/2016,35,277,6,4,346
13,04/19/2016,7,277,18,14,159
13,04/19/2016,7,277,18,11,290
13,04/19/2016,19,277,7,5,34
13,04/19/2016,38,277,7,6,686
13,04/19/2016,21,277,18,11,385
13,04/19/2016,38,277,9,6,267
13,04/19/2016,15,277,8,7,334
13,04/19/2016,36,277,13,8,443
13,04/19/2016,24,277,955,859,33
13,04/19/2016,2,277,19,11,17
13,04/19/2016,32,277,6,4,614
39,04/19/2016,40,278,8,0,834
39,04/19/2016,19,278,7,5,181
6,04/20/2016,34,279,10,1,311
6,04/20/2016,10,279,9,2,142
6,04/20/2016,15,279,9,0,460
6,04/20/2016,43,279,677,88,13
6,04/20/2016,16,279,17,5,389
6,04/20/2016,30,279,956,573,36
6,04/20/2016,35,279,9,6,777
6,04/20/2016,16,279,10,6,499
33,04/22/2016,1,280,8,2,292
33,04/22/2016,39,280,7,3,393
33,04/22/2016,25,280,8,7,388
33,04/22/2016,1,280,5,1,527
33,04/22/2016,40,280,8,6,368
33,04/22/2016,42,280,8,7,739
33,04/22/2016,6,280,8,2,992
33,04/22/2016,16,280,11,5,352
33,04/22/2016,12,280,19,0,423
33,04/22/2016,0,280,5,3,393
33,04/22/2016,10,280,9,1,537
33,04/22/2016,18,280,5,1,268
33,04/22/2016,21,280,18,4,458
33,04/22/2016,12,280,18,0,365
33,04/22/2016,32,280,7,3,767
33,04/22/2016,28,280,7,3,909
33,04/22/2016,29,280,8,4,486
2,04/22/2016,23,281,814,195,29
2,04/22/2016,21,281,17,3,26
2,04/22/2016,34,281,15,0,424
2,04/22/2016,41,281,8,5,59
2,04/22/2016,1,281,8,4,539
2,04/22/2016,17,281,708,70,20
2,04/22/2016,22,281,14,1,39
2,04/22/2016,38,281,5,0,736
2,04/22/2016,12,281,13,5,355
2,04/22/2016,17,281,800,72,2
2,04/22/2016,6,281,8,3,959
2,04/22/2016,33,281,6,2,651
2,04/22/2016,21,281,14,3,307
2,04/22/2016,26,281,908,835,18
2,04/22/2016,9,281,16,5,196
2,04/22/2016,0,281,6,5,365
18,04/22/2016,23,282,690,462,43
18,04/22/2016,24,282,988,829,29
18,04/22/2016,9,282,19,14,310
18,04/22/2016,15,282,5,2,4
18,04/22/2016,14,282,18,14,348
18,04/22/2016,45,282,8,4,642
18,04/22/2016,36,282,18,10,438
18,04/22/2016,0,282,7,6,572
18,04/22/2016,2,282,15,12,51
18,04/22/2016,31,282,879,202,49
18,04/22/2016,2,282,17,4,173
18,04/22/2016,25,282,6,5,256
18,04/22/2016,46,282,646,503,39
18,04/22/2016,32,282,5,2,867
18,04/22/2016,24,282,741,689,14
30,04/23/2016,44,283,14,7,219
30,04/23/2016,18,283,6,1,92
30,04/23/2016,11,283,639,76,17
30,04/23/2016,38,283,8,4,686
30,04/23/2016,8,283,16,1,285
30,04/23/2016,6,283,5,1,336
30,04/23/2016,2,283,13,1,40
30,04/23/2016,23,283,818,49,49
30,04/23/2016,22,283,18,3,8
30,04/23/2016,32,283,8,2,713
30,04/23/2016,13,283,678,413,15
30,04/23/2016,46,283,828,182,2
30,04/23/2016,43,283,803,289,47
7,04/23/2016,23,284,799,551,35
7,04/23/2016,4,284,953,66,20
7,04/23/2016,28,284,5,2,499
7,04/23/2016,14,284,17,2,458
7,04/23/2016,41,284,8,3,571
7,04/23/2016,29,284,6,4,962
7,04/23/2016,2,284,19,2,304
9,04/23/2016,4,285,797,71,26
9,04/23/2016,35,285,9,6,125
9,04/23/2016,43,285,597,411,19
9,04/23/2016,2,285,17,2,124
9,04/23/2016,32,285,8,3,952
9,04/23/2016,14,285,16,13,313
9,04/23/2016,41,285,5,0,57
9,04/23/2016,41,285,8,0,236
9,04/23/2016,6,285,9,2,434
9,04/23/2016,39,285,9,5,664
9,04/23/2016,40,285,9,7,310
9,04/23/2016,36,285,18,8,456
9,04/23/2016,4,285,711,92,42
9,04/23/2016,9,285,17,5,238
9,04/23/2016,0,285,7,6,548
9,04/23/2016,1,285,8,7,158
9,04/23/2016,26,285,813,162,10
9,04/23/2016,6,285,7,5,670
9,04/23/2016,38,285,8,2,34
9,04/23/2016,44,285,11,2,460
39,04/24/2016,4,286,544,359,49
39,04/24/2016,26,286,658,65,22
39,04/24/2016,8,286,12,8,281
39,04/24/2016,2,286,15,9,346
39,04/24/2016,18,286,6,5,829
39,04/24/2016,44,286,10,9,37
39,04/24/2016,22,286,11,10,341
39,04/24/2016,35,286,5,2,459
39,04/24/2016,2,286,16,5,7
39,04/24/2016,19,286,8,4,744
39,04/24/2016,23,286,557,228,2
39,04/24/2016,32,286,6,1,484
39,04/24/2016,29,286,8,2,168
39,04/24/2016,2,286,16,8,106
39,04/24/2016,32,286,7,0,814
39,04/24/2016,9,286,11,5,226
39,04/24/2016,32,286,9,4,796
39,04/24/2016,28,286,8,5,777
15,04/24/2016,2,287,13,5,350
15,04/24/2016,27,287,9,7,291
15,04/24/2016,35,287,9,5,929
15,04/24/2016,5,287,15,0,189
15,04/24/2016,39,287,5,2,142
15,04/24/2016,34,287,14,12,428
15,04/24/2016,29,287,8,3,961
15,04/24/2016,11,287,739,325,4
15,04/24/2016,0,287,5,3,466
23,04/24/2016,31,288,928,733,30
23,04/24/2016,8,288,16,2,200
23,04/24/2016,30,288,590,76,21
23,04/24/2016,5,288,15,12,339
23,04/24/2016,18,288,7,3,543
23,04/24/2016,13,288,845,430,50
23,04/24/2016,17,288,510,76,38
23,04/24/2016,33,288,9,0,206
23,04/24/2016,27,288,9,6,248
23,04/24/2016,22,288,15,4,92
23,04/24/2016,1,288,5,1,651
23,04/24/2016,1,288,6,0,315
23,04/24/2016,32,288,9,4,230
23,04/24/2016,38,288,5,2,557
23,04/24/2016,17,288,581,63,23
23,04/24/2016,22,288,14,0,137
23,04/24/2016,8,288,18,1,392
23,04/24/2016,26,288,607,97,31
23,04/24/2016,26,288,681,13,49
23,04/24/2016,36,288,15,10,131
3,04/25/2016,33,289,7,4,530
3,04/25/2016,5,289,15,14,448
3,04/25/2016,9,289,13,11,331
3,04/25/2016,11,289,731,175,9
3,04/25/2016,0,289,6,1,551
3,04/25/2016,46,289,591,224,28
3,04/25/2016,16,289,11,0,372
3,04/25/2016,40,289,8,4,106
3,04/25/2016,13,289,883,423,23
3,04/25/2016,2,289,11,4,143
3,04/25/2016,6,289,8,6,320
3,04/25/2016,19,289,5,1,541
3,04/25/2016,4,289,898,511,17
3,04/25/2016,16,289,19,8,390
3,04/25/2016,28,289,6,0,226
3,04/25/2016,8,289,10,3,60
3,04/25/2016,39,289,6,4,242
3,04/25/2016,11,289,938,422,37
3,04/25/2016,20,289,917,559,12
2,04/26/2016,33,290,6,5,134
2,04/26/2016,43,290,665,478,33
2,04/26/2016,6,290,5,4,471
2,04/26/2016,3,290,740,318,43
2,04/26/2016,35,290,5,2,707
2,04/26/2016,31,290,732,431,2
2,04/26/2016,12,290,12,6,152
2,04/26/2016,5,290,15,1,256
2,04/26/2016,10,290,5,3,819
2,04/26/2016,23,290,985,59,22
2,04/26/2016,10,290,7,3,286
2,04/26/2016,45,290,5,1,464
2,04/26/2016,38,290,6,1,401
2,04/26/2016,37,290,503,191,18
2,04/26/2016,12,290,18,7,484
2,04/26/2016,8,290,15,2,308
2,04/26/2016,38,290,9,1,928
15,04/26/2016,11,291,634,481,20
15,04/26/2016,29,291,7,4,438
15,04/26/2016,26,291,825,750,25
15,04/26/2016,22,291,12,8,154
15,04/26/2016,24,291,838,75,43
15,04/26/2016,29,291,7,1,865
15,04/26/2016,20,291,567,192,17
15,04/26/2016,1,291,5,2,176
15,04/26/2016,16,291,14,6,465
15,04/26/2016,15,291,5,2,144
15,04/26/2016,43,291,662,582,36
15,04/26/2016,28,291,8,4,26
15,04/26/2016,3,291,715,257,10
15,04/26/2016,36,291,14,4,117
15,04/26/2016,5,291,16,14,220
15,04/26/2016,15,291,6,1,971
15,04/26/2016,26,291,813,439,15
15,04/26/2016,30,291,987,838,2
7,04/26/2016,34,292,11,3,480
7,04/26/2016,9,292,18,8,118
7,04/26/2016,44,292,14,6,155
7,04/26/2016,36,292,14,12,203
7,04/26/2016,28,292,7,3,163
7,04/26/2016,0,292,5,2,797
7,04/26/2016,0,292,6,5,518
7,04/26/2016,33,292,6,0,383
7,04/26/2016,15,292,7,6,601
7,04/26/2016,43,292,839,151,49
7,04/26/2016,11,292,982,805,7
7,04/26/2016,34,292,15,10,272
7,04/26/2016,8,292,10,5,135
7,04/26/2016,44,292,15,5,95
7,04/26/2016,38,292,8,3,123
7,04/26/2016,15,292,8,5,836
7,04/26/2016,41,292,8,0,889
5,04/27/2016,20,293,681,524,26
5,04/27/2016,16,293,12,0,106
5,04/27/2016,13,293,984,856,26
5,04/27/2016,0,293,8,3,392
5,04/27/2016,9,293,11,5,170
5,04/27/2016,13,293,725,369,36
5,04/27/2016,23,293,807,274,8
5,04/27/2016,32,293,5,0,796
5,04/27/2016,28,293,6,0,39
5,04/27/2016,25,293,7,0,148
5,04/27/2016,37,293,570,188,42
5,04/27/2016,8,293,14,1,487
5,04/27/2016,33,293,6,0,950
5,04/27/2016,38,293,9,3,297
5,04/27/2016,4,293,784,540,49
5,04/27/2016,4,293,506,485,34
5,04/27/2016,32,293,5,1,115
30,04/27/2016,31,294,547,421,35
30,04/27/2016,15,294,8,5,345
30,04/27/2016,38,294,5,1,57
30,04/27/2016,1,294,6,2,68
30,04/27/2016,33,294,8,2,382
30,04/27/2016,37,294,577,276,14
17,04/27/2016,17,295,951,199,34
17,04/27/2016,31,295,573,183,14
17,04/27/2016,30,295,787,291,12
17,04/27/2016,14,295,19,10,461
17,04/27/2016,5,295,11,8,444
17,04/27/2016,3,295,584,525,21
17,04/27/2016,7,295,11,5,253
17,04/27/2016,22,295,12,6,282
29,04/27/2016,27,296,6,5,182
29,04/27/2016,9,296,17,6,314
29,04/27/2016,18,296,9,0,974
29,04/27/2016,1,296,9,8,579
29,04/27/2016,24,296,687,130,17
29,04/27/2016,2,296,15,6,219
29,04/27/2016,11,296,696,62,46
29,04/27/2016,22,296,15,14,95
29,04/27/2016,23,296,929,306,22
18,04/28/2016,6,297,8,5,62
18,04/28/2016,28,297,6,3,981
18,04/28/2016,35,297,5,3,372
18,04/28/2016,5,297,11,3,228
18,04/28/2016,45,297,5,4,716
18,04/28/2016,38,297,6,1,886
18,04/28/2016,23,297,941,366,25
18,04/28/2016,20,297,526,289,12
18,04/28/2016,3,297,644,560,49
18,04/28/2016,4,297,663,33,8
24,04/28/2016,23,298,551,143,30
24,04/28/2016,31,298,747,276,47
24,04/28/2016,13,298,829,157,17
24,04/28/2016,12,298,14,9,366
24,04/28/2016,35,298,6,4,765
24,04/28/2016,29,298,9,5,229
24,04/28/2016,17,298,863,146,35
24,04/28/2016,34,298,16,10,102
24,04/28/2016,15,298,7,6,241
24,04/28/2016,37,298,555,466,34
24,04/28/2016,35,298,5,3,310
24,04/28/2016,11,298,506,278,18
24,04/28/2016,25,298,5,1,94
42,04/29/2016,46,299,688,392,21
42,04/29/2016,40,299,7,6,678
42,04/29/2016,14,299,16,8,459
42,04/29/2016,40,299,8,7,614
42,04/29/2016,14,299,10,0,67
42,04/29/2016,46,299,843,716,9
42,04/29/2016,23,299,954,543,28
42,04/29/2016,19,299,6,2,909
26,04/29/2016,23,300,837,209,39
26,04/29/2016,30,300,613,122,40
26,04/29/2016,21,300,15,6,391
26,04/29/2016,11,300,860,361,5
26,04/29/2016,16,300,18,7,458
26,04/29/2016,27,300,8,0,617
26,04/29/2016,31,300,717,673,37
26,04/29/2016,34,300,17,2,217
26,04/29/2016,32,300,9,3,306
26,04/29/2016,31,300,747,343,39
26,04/29/2016,13,300,692,200,31
26,04/29/2016,41,300,6,4,417
26,04/29/2016,25,300,8,5,718
26,04/29/2016,41,300,8,6,31
26,04/29/2016,18,300,7,5,240
26,04/29/2016,13,300,759,523,36
26,04/29/2016,29,300,7,1,250
26,04/29/2016,13,300,709,297,19
26,04/29/2016,39,300,5,0,46
19,04/29/2016,23,301,813,650,39
19,04/29/2016,25,301,5,0,855
19,04/29/2016,27,301,8,2,645
19,04/29/2016,23,301,521,286,46
19,04/29/2016,8,301,13,1,484
19,04/29/2016,29,301,5,0,514
37,04/29/2016,13,302,946,283,50
37,04/29/2016,22,302,15,3,272
37,04/29/2016,1,302,8,4,117
37,04/29/2016,28,302,9,7,539
37,04/29/2016,25,302,5,3,418
37,04/29/2016,37,302,557,206,22
37,04/29/2016,18,302,9,7,834
37,04/29/2016,25,302,7,3,651
37,04/29/2016,0,302,7,0,323
25,04/30/2016,18,303,7,1,903
25,04/30/2016,25,303,6,1,200
25,04/30/2016,11,303,612,544,4
25,04/30/2016,8,303,10,6,36
25,04/30/2016,36,303,15,0,365
25,04/30/2016,39,303,7,6,281
2,04/30/2016,13,304,937,243,27
2,04/30/2016,25,304,7,6,866
2,04/30/2016,32,304,8,1,247
2,04/30/2016,46,304,869,443,37
2,04/30/2016,1,304,7,6,35
2,04/30/2016,9,304,13,8,183
2,04/30/2016,46,304,681,531,17
2,04/30/2016,30,304,561,398,22
2,04/30/2016,1,304,5,1,496
2,04/30/2016,44,304,10,7,84
2,04/30/2016,7,304,18,5,462
2,04/30/2016,32,304,6,0,170
2,04/30/2016,14,304,19,0,52
2,04/30/2016,21,304,15,10,110
33,05/01/2016,1,305,9,3,556
33,05/01/2016,9,305,17,11,347
33,05/01/2016,15,305,9,6,675
33,05/01/2016,26,305,573,166,26
42,05/02/2016,5,306,18,15,443
42,05/02/2016,38,306,9,2,605
42,05/02/2016,17,306,650,26,6
42,05/02/2016,9,306,16,15,253
42,05/02/2016,22,306,15,7,193
42,05/02/2016,10,306,7,0,117
42,05/02/2016,2,306,16,14,447
42,05/02/2016,19,306,5,3,40
42,05/02/2016,42,306,6,5,996
42,05/02/2016,15,306,5,3,661
42,05/02/2016,28,306,7,5,359
42,05/02/2016,43,306,755,271,23
42,05/02/2016,2,306,19,8,276
42,05/02/2016,41,306,8,6,740
42,05/02/2016,36,306,19,3,336
11,05/02/2016,4,307,563,73,19
11,05/02/2016,25,307,8,2,43
11,05/02/2016,0,307,6,5,415
11,05/02/2016,14,307,11,5,346
11,05/02/2016,33,307,9,4,799
11,05/02/2016,35,307,8,6,362
11,05/02/2016,20,307,660,594,7
11,05/02/2016,17,307,789,394,22
11,05/02/2016,7,307,19,18,495
11,05/02/2016,15,307,6,4,692
11,05/02/2016,25,307,8,6,522
11,05/02/2016,13,307,651,227,7
11,05/02/2016,7,307,10,0,464
11,05/02/2016,16,307,11,7,260
11,05/02/2016,2,307,17,9,146
11,05/02/2016,35,307,5,1,507
11,05/02/2016,30,307,782,383,4
11,05/02/2016,17,307,576,489,23
11,05/02/2016,32,307,5,4,245
10,05/02/2016,37,308,890,142,22
10,05/02/2016,8,308,11,2,451
10,05/02/2016,1,308,7,6,450
10,05/02/2016,25,308,5,0,526
10,05/02/2016,42,308,9,2,143
10,05/02/2016,2,308,17,5,393
10,05/02/2016,13,308,904,587,17
39,05/02/2016,3,309,943,414,23
39,05/02/2016,16,309,10,7,274
39,05/02/2016,42,309,6,4,94
39,05/02/2016,34,309,12,7,328
39,05/02/2016,4,309,993,754,1
39,05/02/2016,27,309,6,5,878
39,05/02/2016,5,309,12,8,88
39,05/02/2016,33,309,6,2,713
39,05/02/2016,7,309,16,3,54
39,05/02/2016,9,309,11,1,345
39,05/02/2016,42,309,6,3,785
39,05/02/2016,9,309,16,10,466
39,05/02/2016,8,309,14,4,380
39,05/02/2016,5,309,17,10,194
39,05/02/2016,40,309,6,4,226
39,05/02/2016,42,309,7,1,108
39,05/02/2016,37,309,592,130,34
39,05/02/2016,6,309,6,2,489
14,05/03/2016,34,310,19,6,152
14,05/03/2016,9,310,16,14,374
14,05/03/2016,36,310,13,0,423
14,05/03/2016,27,310,7,5,238
14,05/03/2016,3,310,989,494,46
14,05/03/2016,26,310,844,835,14
14,05/03/2016,43,310,541,70,33
14,05/03/2016,45,310,9,3,237
14,05/03/2016,27,310,9,3,677
14,05/03/2016,30,311,945,869,10
14,05/03/2016,12,311,13,7,218
14,05/03/2016,35,311,8,1,840
14,05/03/2016,37,311,617,6,1
14,05/03/2016,6,311,7,4,72
14,05/03/2016,40,311,5,1,967
14,05/03/2016,35,311,7,6,69
14,05/03/2016,1,311,9,8,71
14,05/03/2016,2,311,16,2,370
14,05/03/2016,5,311,11,7,448
14,05/03/2016,38,311,6,1,67
14,05/03/2016,16,311,19,3,121
14,05/03/2016,41,311,7,5,237
14,05/03/2016,46,311,838,494,24
14,05/03/2016,12,311,11,7,335
14,05/03/2016,38,311,6,4,669
39,05/04/2016,45,312,7,3,922
39,05/04/2016,44,312,10,5,500
39,05/04/2016,31,312,708,240,46
39,05/04/2016,35,312,8,1,321
39,05/04/2016,31,312,839,654,35
39,05/04/2016,29,312,7,0,142
39,05/04/2016,18,312,6,2,302
39,05/04/2016,12,312,16,8,25
39,05/04/2016,44,312,10,3,488
39,05/04/2016,15,312,5,4,787
25,05/04/2016,38,313,6,3,410
25,05/04/2016,22,313,19,6,252
25,05/04/2016,44,313,18,11,158
25,05/04/2016,14,313,19,9,86
25,05/04/2016,13,313,553,331,10
25,05/04/2016,35,313,5,3,375
25,05/04/2016,39,313,7,5,110
25,05/04/2016,16,313,19,1,369
25,05/04/2016,11,313,891,525,40
25,05/04/2016,39,313,6,1,22
25,05/04/2016,41,313,9,6,784
25,05/04/2016,6,313,5,4,836
37,05/05/2016,37,314,538,408,5
37,05/05/2016,11,314,620,427,20
37,05/05/2016,20,314,575,431,19
19,05/05/2016,5,315,19,15,460
19,05/05/2016,12,315,17,4,347
19,05/05/2016,26,315,801,552,38
19,05/05/2016,45,315,6,0,64
19,05/05/2016,29,315,7,2,53
19,05/05/2016,18,315,8,4,437
19,05/05/2016,22,315,16,7,391
19,05/05/2016,17,315,891,187,26
10,05/05/2016,24,316,862,551,50
10,05/05/2016,12,316,11,1,119
10,05/05/2016,25,316,8,4,474
10,05/05/2016,14,316,17,6,270
10,05/05/2016,30,316,633,550,27
10,05/05/2016,32,316,5,3,454
10,05/05/2016,27,316,7,5,494
10,05/05/2016,25,316,5,4,47
10,05/05/2016,10,316,7,4,563
10,05/05/2016,43,316,781,710,12
10,05/05/2016,28,316,9,3,817
10,05/05/2016,12,316,15,0,439
10,05/05/2016,17,316,720,86,40
10,05/05/2016,12,316,13,5,351
10,05/05/2016,25,316,9,2,648
10,05/05/2016,22,316,14,6,119
39,05/06/2016,4,317,776,77,3
39,05/06/2016,33,317,6,2,942
39,05/06/2016,8,317,11,10,348
39,05/06/2016,25,317,8,4,762
39,05/06/2016,18,317,5,2,367
39,05/06/2016,36,317,18,16,290
39,05/06/2016,4,317,849,764,45
39,05/06/2016,45,317,7,5,611
39,05/06/2016,12,317,15,0,63
39,05/06/2016,14,317,18,6,316
39,05/06/2016,30,317,877,648,1
2,05/06/2016,40,318,5,3,734
2,05/06/2016,36,318,16,13,452
2,05/06/2016,28,318,7,1,883
2,05/06/2016,25,318,5,4,205
2,05/06/2016,14,318,12,10,220
2,05/06/2016,29,318,5,0,464
2,05/06/2016,39,318,6,3,785
2,05/06/2016,18,318,5,2,745
41,05/07/2016,1,319,7,4,917
41,05/07/2016,36,319,13,2,495
41,05/07/2016,14,319,19,0,198
42,05/07/2016,39,320,7,4,189
42,05/07/2016,11,320,956,449,8
42,05/07/2016,25,320,5,2,598
42,05/07/2016,41,320,8,3,569
42,05/07/2016,0,320,8,3,397
42,05/07/2016,5,320,16,9,473
33,05/07/2016,21,321,19,14,390
33,05/07/2016,29,321,8,4,862
33,05/07/2016,26,321,955,897,37
33,05/07/2016,29,321,7,5,596
33,05/07/2016,44,321,15,7,436
33,05/07/2016,2,321,19,5,276
33,05/07/2016,33,321,9,5,310
33,05/07/2016,22,321,18,2,371
33,05/07/2016,21,321,10,1,370
33,05/07/2016,41,321,9,8,892
33,05/07/2016,3,321,757,7,36
33,05/07/2016,30,321,992,357,27
11,05/07/2016,31,322,589,488,45
11,05/07/2016,33,322,5,1,615
11,05/07/2016,26,322,854,179,39
11,05/07/2016,45,322,8,6,446
11,05/07/2016,35,322,8,4,269
11,05/07/2016,11,322,678,13,12
11,05/07/2016,26,322,786,78,29
11,05/07/2016,31,322,751,638,30
11,05/07/2016,31,322,963,192,14
11,05/07/2016,40,322,7,2,755
11,05/07/2016,25,322,6,2,474
11,05/07/2016,8,322,13,6,333
11,05/07/2016,44,322,17,1,496
11,05/07/2016,14,322,16,2,146
11,05/07/2016,33,322,7,5,227
11,05/07/2016,0,322,9,2,445
11,05/07/2016,12,322,19,17,490
11,05/07/2016,7,322,18,16,320
21,05/07/2016,22,323,16,15,301
21,05/07/2016,15,323,9,0,175
21,05/07/2016,26,323,637,222,11
21,05/07/2016,39,323,7,3,972
21,05/07/2016,23,323,686,603,29
21,05/07/2016,40,323,7,0,557
21,05/07/2016,7,323,12,11,208
21,05/07/2016,40,323,8,4,508
31,05/08/2016,20,324,528,168,32
31,05/08/2016,34,324,12,10,436
31,05/08/2016,5,324,15,4,244
31,05/08/2016,16,324,15,3,149
31,05/08/2016,31,324,638,574,28
31,05/08/2016,31,324,968,696,18
31,05/08/2016,14,324,17,11,277
31,05/08/2016,32,324,6,0,387
31,05/08/2016,23,324,858,240,10
31,05/08/2016,12,324,11,10,467
31,05/08/2016,26,324,852,400,42
31,05/08/2016,22,324,19,3,343
31,05/08/2016,35,324,7,6,691
31,05/08/2016,38,324,6,4,208
31,05/08/2016,2,324,11,7,189
5,05/08/2016,1,325,6,5,531
5,05/08/2016,6,325,7,5,461
5,05/08/2016,10,325,6,3,366
5,05/08/2016,0,325,5,2,230
5,05/08/2016,11,325,790,347,2
5,05/08/2016,24,325,586,533,27
5,05/08/2016,5,325,12,9,6
5,05/08/2016,16,325,13,8,79
5,05/08/2016,30,325,827,661,45
5,05/08/2016,30,325,582,29,38
5,05/08/2016,30,325,840,512,29
5,05/08/2016,6,325,5,0,200
5,05/08/2016,22,325,15,5,241
5,05/08/2016,42,325,9,8,542
